sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict,consistency_score,mode
synthetic_000494,yelp,train,"Inspect your food before you put it in your mouth! Ordered the Spicy Tuna Roll last night and am now battling the worst case of food poisoning the world has ever known - think projectile vomiting- . The tuna was mushy and the color was too dark, like it had been sitting out at room temperature all day. This place needs to be inspected. Avoid this place.","['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['Food', 'Ambience', 'General']","['negative', 'negative', 'negative']","['Spicy Tuna Roll', 'place', 'place']","[False, False, False]",3,False,False,,label
synthetic_000495,yelp,train,"Love this spot! I've been here twice now, trying different dishes each time, and the food is consistently very good.   Food: get the fried chicken. Also, get the Mac and cheese. You can feel guilty about it later.   Atmosphere: cute and cozy with I've music. Just be warned that sitting near the musician means you won't be able to hear much of anything else.   Service: always prompt and courteous!","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['General', 'Food', 'Food', 'Food', 'Ambience', 'Ambience', 'Service']","['positive', 'positive', 'positive', 'positive', 'positive', 'negative', 'positive']","['spot', 'food', 'fried chicken', 'Mac and cheese', 'Atmosphere', None, 'Service']","[False, False, False, False, False, True, False]",7,True,True,,label
synthetic_000496,yelp,train,"We visited Village Bakehouse after reading the reviews and were very happy we did. The place has such a homey feel, but small. We waited a few minutes for a table, but were occupied looking at all the goodies. The breakfast prices are very reasonable, under $5 for many items. Pecan sticky bun was amazing!","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#PRICES', 'FOOD#QUALITY']","['General', 'Ambience', 'Service', 'Price', 'Food']","['positive', 'positive', 'neutral', 'positive', 'positive']","['Village Bakehouse', 'homey feel', None, 'breakfast prices', 'Pecan sticky bun']","[False, False, True, False, False]",5,True,True,,label
synthetic_000497,yelp,train,"They have a super yummy menu priced really well. My favorite part is the outdoor bar/sitting area. Love the couches and fire pits! Music is great, line-dancing on the weekends and live music sometimes too! The bartenders are awesome, great drink specials. And their bloody mary's are AMAZING, made with their BBQ sauce, so good! My favorite menu item is the BBQ chicken pizza!","['FOOD#QUALITY', 'RESTAURANT#PRICES', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'DRINKS#STYLE_OPTIONS', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['Food', 'Price', 'Ambience', 'Ambience', 'Ambience', 'Service', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['menu', 'menu', 'outdoor bar/sitting area', 'couches and fire pits', 'Music', 'bartenders', 'drink specials', ""bloody mary's"", 'BBQ chicken pizza']","[False, False, False, False, False, False, False, False, False]",9,False,False,,label
synthetic_000498,yelp,train,"Stopped in for takeout and got a half chicken and lomo saltado. The lomo saltado was delicious. My husband saved the white meat chicken for me (it's usually my favorite) and unfortunately, it was inedibly dry. Hubs said the dark meat was amazing though, so hopefully my white meat dryness was a fluke. I would definitely go back for both the chicken and lomo saltado.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#GENERAL']","['Food', 'Food', 'Food', 'General']","['positive', 'negative', 'positive', 'positive']","['lomo saltado', 'white meat chicken', 'dark meat', None]","[False, False, False, True]",4,True,True,,label
synthetic_000499,yelp,train,"Popular place. Large servings.  Avoid the omelets, but the other breakfast entrees look good.  Lots of flies in the dining room.","['RESTAURANT#GENERAL', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'FOOD#QUALITY', 'AMBIENCE#GENERAL']","['General', 'Food', 'Food', 'Food', 'Ambience']","['positive', 'positive', 'negative', 'positive', 'negative']","['place', 'servings', 'omelets', 'breakfast entrees', 'dining room']","[False, False, False, False, False]",5,False,True,,label
synthetic_000500,yelp,train,Bar downstairs and upstairs.  People were line dancing when I came in.  Opted for the second floor bar and watched a few people on a little mechancical bull....a mechanical sheep really.   Balcony was the most fun.  There was a roudy bunch out there so we all had a good time.,"['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['Ambience', 'Ambience']","['positive', 'positive']","['Balcony', 'bunch']","[False, False]",2,False,False,,label
synthetic_000501,yelp,train,What has happened?  Have been going to Simply Thai for many years.  Recent experience was sub- par. Service was terrible.   Crispy tofu is NOT fried soup noodles.  Who are the white people there?  Does anyone know the story?  Oh my!,"['RESTAURANT#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY']","['General', 'Service', 'Food']","['negative', 'negative', 'negative']","['Simply Thai', 'Service', 'Crispy tofu']","[False, False, False]",3,False,False,,label
synthetic_000502,yelp,train,"Had lunch here today. My cheeseburger was a 10/10 with an avocado on top. I also had the ""ranchero fries"" which are French fries with ranch, cheese, and tomatoes on top! The only thing keeping this awesome lunch spot from being 5 star would be the fact that it took a significant amount of time to get out food when the restaurant was relatively pretty slow.","['FOOD#QUALITY', 'RESTAURANT#GENERAL', 'SERVICE#GENERAL']","['Food', 'General', 'Service']","['positive', 'positive', 'negative']","['cheeseburger', 'lunch spot', None]","[False, False, True]",3,True,True,,label
synthetic_000503,yelp,train,"Sorry fellas, this place closed.   It is set to be replaced with a Stadium Bar & Grill. It's a shame because I actually liked this place. It wasn't much to look at, but the food was decent and the prices were reasonable.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#PRICES']","['General', 'Ambience', 'Food', 'Price']","['positive', 'negative', 'positive', 'positive']","['place', 'look', 'food', 'prices']","[False, False, False, False]",4,False,True,,label
synthetic_000504,yelp,train,"Getting to really like the Trident! Bar server Cody did it All!! She was helpful, efficient and friendly! Good combination!  Fried dill pickles complimented the Arrogant Bastard and Cold Snap my husband hD. We have to come back for a Real meal!! Happy Hour prices also helped!","['SERVICE#GENERAL', 'FOOD#QUALITY', 'DRINKS#QUALITY', 'DRINKS#QUALITY', 'DRINKS#PRICES', 'RESTAURANT#GENERAL']","['Service', 'Food', 'Food', 'Food', 'Price', 'General']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['Cody', 'Fried dill pickles', 'Arrogant Bastard', 'Cold Snap', 'Happy Hour prices', 'Trident']","[False, False, False, False, False, False]",6,False,False,,label
synthetic_000505,yelp,train,"Ew. I don't know what upsets me more, the borderline gross food or how much I had to pay for it. We waited forever to get into this place which served me a relatively tasteless burger on an incredibly soggy McDonald's quality bun and the saltiest fries I have ever eaten. Yes, truffle oil is delicious, but pouring it over burned, greasy fries does not a delicious, 16 dollar meal make. We won't be back.","['FOOD#QUALITY', 'FOOD#PRICES', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#PRICES', 'RESTAURANT#GENERAL']","['Food', 'Price', 'Service', 'Food', 'Food', 'Food', 'Food', 'Price', 'General']","['negative', 'negative', 'negative', 'negative', 'negative', 'negative', 'positive', 'negative', 'negative']","['food', None, None, 'burger', 'bun', 'fries', 'truffle oil', 'meal', None]","[False, True, True, False, False, False, False, False, True]",9,True,True,,label
synthetic_000506,yelp,train,"Stopped by for cheesecake with no one in line, and was ignored by three people before one of them finally acknowledged me. Got the turtle cheesecake. The cheesecake itself was okay. The toppings along with it made it better. These are really like cheesecake sundaes. I should've gotten a regular size. The large was two servings worth.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'SERVICE#GENERAL']","['Food', 'Food', 'Food', 'Service']","['neutral', 'positive', 'negative', 'negative']","['cheesecake', 'toppings', 'large', None]","[False, False, False, True]",4,True,True,,label
synthetic_000507,yelp,train,"Been there twice because it use to be right around the corner.  It's not the worst place but their claim of making any flavor you can think of isn't exactly all that genuine.  The staff is young and cute and clean, the prices are high.  I'd still rather go to Shake Shack, even if it's not as ""healthy.""","['FOOD#STYLE_OPTIONS', 'SERVICE#GENERAL', 'RESTAURANT#PRICES', 'RESTAURANT#GENERAL']","['Food', 'Service', 'Price', 'General']","['negative', 'positive', 'negative', 'positive']","['flavor', 'staff', 'prices', 'place']","[False, False, False, False]",4,False,True,,label
synthetic_000508,yelp,train,I ve been to Grand lux many times and I feel like it no longer has the fire it used to have. This used to be a higher end cheesecake factory but now it is similar to its sister company in more ways then one..... I honestly would prefer cheesecake factorys food because I feel like they are more established and consistent.,"['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL', 'FOOD#QUALITY']","['Ambience', 'General', 'Food']","['negative', 'negative', 'positive']","[None, 'Grand lux', 'food']","[True, False, False]",3,True,True,,label
synthetic_000509,yelp,train,"Nice bar to relax, smoke a cigar and enjoy a drink. My bartender, Adrian, made me a fantastic dirty martini.","['AMBIENCE#GENERAL', 'DRINKS#QUALITY', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['Ambience', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive']","['bar', 'drink', 'dirty martini', 'bartender']","[False, False, False, False]",4,False,False,,label
synthetic_000510,yelp,train,Don't have much negative to say. Family ate here before our first lightning game and everyone enjoyed the meal. We are partial to Mexican cuisine and it didn't disappoint although offering complimentary chips and salsa like every other Mexican restaurant in the US would have been nice.,"['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS']","['Food', 'Food', 'Food']","['positive', 'positive', 'negative']","['meal', 'Mexican cuisine', 'chips and salsa']","[False, False, False]",3,False,True,,label
synthetic_000511,yelp,train,"Food used to great years ago but getting really chintzy.  Beef with broccoli, thin tough pieces of beef, six slices covered in veggies.  Not many people, and seeing dirty aqarium while eating not indusive to fine dining,","['FOOD#QUALITY', 'FOOD#QUALITY', 'AMBIENCE#GENERAL']","['Food', 'Food', 'Ambience']","['negative', 'negative', 'negative']","['Food', 'beef', 'dirty aquarium']","[False, False, False]",3,False,False,,label
synthetic_000512,yelp,train,Love love love.     This place us a great vibe with an authentic feel!!   The free coffee is a major plus!    Definitely need to come back!,"['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'DRINKS#PRICES', 'RESTAURANT#GENERAL']","['Ambience', 'Ambience', 'Price', 'General']","['positive', 'positive', 'positive', 'positive']","['vibe', 'authentic feel', 'free coffee', 'place']","[False, False, False, False]",4,False,False,,label
synthetic_000513,yelp,train,"I am sorry to complain about such a beautiful place.  The food we ordered was just lousy.    The mac and cheese had very little cheese, no flavor, just some flavorless crab on a lot of breaded macaroni.  The fish tacos were dry, the cole slaw on them tasteless  We did have a very good bartender, Ryan, so that is why there are some stars on this review.  The chef needs to get with it.","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Ambience', 'Food', 'Food', 'Food', 'Food', 'Service']","['positive', 'negative', 'negative', 'negative', 'negative', 'positive']","['place', 'food', 'mac and cheese', 'fish tacos', 'cole slaw', 'bartender']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000514,yelp,train,"My medical office had our Christmas party in 2016 at The Depot Craft Brewery Distillery.  Food was EXCELLENT.  Employees were courteous and professional.  We were in the upstairs large group gathering room, which was awesome. We had a bartender and servers all to ourselves.  Did I mention the food was EXCELLENT!!!!!!!!!!!  Only con? Parking for us arriving at 5 pm was waaaaaaaay in the back behind the building and it was raining that night.  :(","['FOOD#QUALITY', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'LOCATION#GENERAL']","['Food', 'Service', 'Ambience', 'Service', 'General']","['positive', 'positive', 'positive', 'positive', 'negative']","['Food', 'Employees', 'room', 'bartender and servers', 'Parking']","[False, False, False, False, False]",5,False,True,,label
synthetic_000515,yelp,train,"I absolutely love the summer tiki hut feel of the place! Great for grabbing drinks and just hanging out.  I ordered shrimp tacos. They were pretty good. Nothing out of this world, but not bad either!  The service was great and enjoyed talking  to our server. Everything was very reasonably priced too! I will definitely be back!","['AMBIENCE#GENERAL', 'DRINKS#STYLE_OPTIONS', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'RESTAURANT#PRICES', 'RESTAURANT#GENERAL']","['Ambience', 'Food', 'Food', 'Service', 'Price', 'General']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['summer tiki hut feel', 'drinks', 'shrimp tacos', 'service', 'everything', None]","[False, False, False, False, False, True]",6,True,False,,label
synthetic_000516,yelp,train,"Fantastic grilled oysters to start. Muffeletta was good. White chocolate bread pudding was amazing.  Service was very good.  I disliked my blackberry basil margarita, it was not good at all. I told the staff, but they didn't take it away or off the tab :(","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Food', 'Service', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive', 'negative', 'negative']","['grilled oysters', 'Muffeletta', 'White chocolate bread pudding', 'Service', 'blackberry basil margarita', 'staff']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000517,yelp,train,"Kind of a cool spot. We were there when it was pretty dead, but the layout is cool and the bowling lanes are just fine.  Run a little loose.  Good selection of beer and the crew was pretty nice.  It would be nice to see the place when it's hopping.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'DRINKS#STYLE_OPTIONS', 'SERVICE#GENERAL']","['General', 'Ambience', 'Ambience', 'Ambience', 'Service', 'Food', 'Service']","['positive', 'negative', 'positive', 'neutral', 'negative', 'positive', 'positive']","['spot', None, 'layout', 'bowling lanes', None, 'beer', 'crew']","[False, True, False, False, True, False, False]",7,True,True,,label
synthetic_000518,yelp,train,"Change the name of this place to ""$12 a night just to park at this dump"" and maybe there is a chance at more than one star because I never made it past the less than persuasive garage attendant. It is trashy but common to charge customers park if you are located downtown or adjacent to the airport. This place is neither and has no excuse. It is located at the corner of bad neighborhood and interstate noise.","['RESTAURANT#PRICES', 'LOCATION#GENERAL', 'AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['Price', 'General', 'Ambience', 'General']","['negative', 'negative', 'negative', 'negative']","['$12 a night', 'corner of bad neighborhood', 'interstate noise', 'trashy']","[False, False, False, False]",4,False,False,,label
synthetic_000519,yelp,train,"Such a nice- looking place, but they need to get their act together as far as service.  A little too slow.  The server was great!  Once we received our food, we all enjoyed our selections.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY']","['Ambience', 'Service', 'Service', 'Food']","['positive', 'negative', 'positive', 'positive']","['place', 'service', 'server', 'food']","[False, False, False, False]",4,False,True,,label
synthetic_000520,yelp,train,"It's a family owned restaurant, the environment is good, food was not served very fast but they definitely taste good. One thing, it is really over priced, extremely pricey.............","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Ambience', 'Service', 'Food', 'Price']","['positive', 'negative', 'positive', 'negative']","['environment', None, 'food', None]","[False, True, False, True]",4,True,True,,label
synthetic_000521,yelp,train,"Solid rice and fresh vegetables. Pricey for what you get, although understandable given that the location is on South St. Also try the panjeon (Korean pancake) and yukgaejang (beef stew) on a cold winter day. Small restaurant, seems like most people take their food to go. Very friendly staff.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#PRICES', 'SERVICE#GENERAL']","['Food', 'Food', 'Price', 'Service']","['positive', 'positive', 'negative', 'positive']","['rice', 'vegetables', None, 'staff']","[False, False, True, False]",4,True,True,,label
synthetic_000522,yelp,train,"I had high hopes for this one, because it would have been convenient, but I won't be going back. I will say that the prices are decent and the place is pretty cool, but the quality is less than good. Got home and noticed that the haircut was lopsided...","['RESTAURANT#PRICES', 'RESTAURANT#GENERAL', 'FOOD#QUALITY']","['Price', 'General', 'Food']","['positive', 'positive', 'negative']","['prices', 'place', 'quality']","[False, False, False]",3,False,True,,label
synthetic_000523,yelp,train,"The atmosphere was nice but laid back. We didn't have to wait at 7 on a tues. The food was okay. It may be what we ordered, the quinoa burger was mushy, I do not suggest it.  The oysters were undercooked but seemed fresh. Fast service but could have been more personable.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Ambience', 'Service', 'Food', 'Food', 'Food', 'Service']","['positive', 'positive', 'neutral', 'negative', 'negative', 'neutral']","['atmosphere', None, 'food', 'quinoa burger', 'oysters', 'service']","[False, True, False, False, False, False]",6,True,True,,label
synthetic_000524,yelp,train,"It was a blah place, grill mahi sandwich was decent, chips good, waffle fries not so good...the atmosphere was mediocre, wait staff was fine so I may go again for a drink but that is probably it!","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['General', 'Food', 'Food', 'Food', 'Ambience', 'Service']","['negative', 'neutral', 'positive', 'negative', 'negative', 'neutral']","['place', 'grill mahi sandwich', 'chips', 'waffle fries', 'atmosphere', 'wait staff']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000525,yelp,train,Great spot! Also has breakfast until 3 vs many places which end at 11. The eggs Benedict and eggs Florentine were delicious. Strawberry mimosa was a bit sweet but good. Bloody mary is bomb! Server was very nice.,"['RESTAURANT#GENERAL', 'RESTAURANT#MISCELLANEOUS', 'FOOD#QUALITY', 'FOOD#QUALITY', 'DRINKS#QUALITY', 'DRINKS#QUALITY', 'SERVICE#GENERAL']","['General', 'General', 'Food', 'Food', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['spot', 'breakfast', 'eggs Benedict', 'eggs Florentine', 'Strawberry mimosa', 'Bloody mary', 'Server']","[False, False, False, False, False, False, False]",7,False,False,,label
synthetic_000526,yelp,train,Food and atmosphere is nice. As one should expect in the CBD. Sometimes the back room can be stuffy on a busy day. I recommend the raw oysters and burgers. A few dollars on the high side for lunch.,"['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#PRICES']","['Food', 'Ambience', 'Ambience', 'Food', 'Food', 'Price']","['positive', 'positive', 'negative', 'positive', 'positive', 'negative']","['Food', 'atmosphere', 'back room', 'raw oysters', 'burgers', 'lunch']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000527,yelp,train,We live close by so decided to go here. Not up to expectations. The tv's were blasting loud and the place was not that clean especially considering how few people were in there. The food was very average. There are a lot of other better options out there.,"['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['General', 'Ambience', 'Ambience', 'Food']","['negative', 'negative', 'negative', 'neutral']","[None, ""tv's"", 'place', 'food']","[True, False, False, False]",4,True,True,,label
synthetic_000528,yelp,train,"Terrible service. Waited in line for an hour and finally the hostess told us they were ""suspending seating because the kitchen is backed up"", on  Saturday evening! Don't waste your time there...","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['Service', 'Service', 'General']","['negative', 'negative', 'negative']","['service', None, None]","[False, True, True]",3,True,False,,label
synthetic_000529,yelp,train,The food was mediocre and the staff was even worse. We waited 30 minutes for fried pickles. The only thing going for this place that I could tell was the atmosphere!,"['FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['Food', 'Service', 'Service', 'Ambience']","['negative', 'negative', 'negative', 'positive']","['food', 'staff', None, 'atmosphere']","[False, False, True, False]",4,True,True,,label
synthetic_000530,yelp,train,"I visited the new Paoli location. BIG selection of tasty donuts. It's about time--the cardboard impostors found at Dunkin are so lame compared to these beauties. Salted Caramel, Bacon Maple, Lemon--now you're talking my language. Breakfast sandwiches, muffins, and bagels, oh my.","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food', 'Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['donuts', 'selection', 'Salted Caramel', 'Bacon Maple', 'Lemon', 'breakfast sandwiches', 'muffins', 'bagels']","[False, False, False, False, False, False, False, False]",8,False,False,,label
synthetic_000531,yelp,train,"It's a very small restaurant with very friendly service. We came on a Sunday morning and it was packed with customers. Fortunately we didn't have to wait very long to get our table. Our meals where flavorful and hot which didn't take long to receive. Also, I really liked  the hot red sauce that was on the table. They have a very large menu and will have to go back for lunch.","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'RESTAURANT#GENERAL']","['Service', 'Service', 'Food', 'Food', 'Food', 'General']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['service', None, 'meals', 'hot red sauce', 'menu', 'restaurant']","[False, True, False, False, False, False]",6,True,False,,label
synthetic_000532,yelp,train,"I really liked the atmosphere and the fresh and yummy ingredients. I'm still trying to find the best pizza place in Reno and I give this three stars for their delicious salads and toppings but minus two stars because I like thinner, whole wheat crust. Still doesn't compare to mom's homemade pizza's!","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['Ambience', 'Food', 'General', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive', 'negative', 'negative']","['atmosphere', 'ingredients', 'this', 'salads and toppings', 'crust', 'pizza']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000533,yelp,train,"Meh. Thats really all I have to say about this place. Food was OK, service was awful. The bartenders were more concerned about texting and laughing with their friends than bringing another drink. I will be back to see if maybe it was a fluke but at this point I doubt it.","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['General', 'Food', 'Service', 'Service']","['negative', 'neutral', 'negative', 'negative']","['place', 'Food', 'service', 'bartenders']","[False, False, False, False]",4,False,True,,label
synthetic_000534,yelp,train,"If I could give them 0 stars I would. Horrible customer service. I order my coffee as follows, cold brew, no water, 2 shots. This tote always gives me and issue with this order saying that they cannot make it as follows, although the app offers that as an option for online ordering, and every other Starbucks out there has zero complications with this order. Infuriating.","['SERVICE#GENERAL', 'DRINKS#STYLE_OPTIONS']","['Service', 'Food']","['negative', 'negative']","['customer service', 'coffee']","[False, False]",2,False,False,,label
synthetic_000535,yelp,train,We order food for the office from here all the time.  The food is healthy but doesn't taste bad.  They offer a variety of foods from chicken salad salads to peanut butter and jelly in peta bread.  They also offer soups and smoothies.  They deliver right to our office floor.,"['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS', 'DRINKS#STYLE_OPTIONS']","['Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive']","['food', 'variety', 'soups', 'smoothies']","[False, False, False, False]",4,False,False,,label
synthetic_000536,yelp,train,Chocolate mint martini was amazing. Girlfriend had chocolate covered banana martini and loved it. We split the standing banana split and the home made Icecream is the best I have had,"['DRINKS#QUALITY', 'DRINKS#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive']","['Chocolate mint martini', 'chocolate covered banana martini', 'banana split', 'Icecream']","[False, False, False, False]",4,False,False,,label
synthetic_000537,yelp,train,Have become increasingly unimpressed with the Asian food on Delmar. Got the chengdu spicy chicken which tasted no different than chicken from a fried chicken place. Rice that came with it was incredibly boring even for rice. Servings were way too much. Server was not attentive to table enough and appeared there was only one server for full restaurant. The only thing justifying one stars was the inside of the restaurant was nice.,"['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['Food', 'Food', 'Food', 'Food', 'Service', 'Ambience']","['negative', 'negative', 'negative', 'negative', 'negative', 'positive']","['Asian food', 'chengdu spicy chicken', 'Rice', 'Servings', 'Server', 'inside of the restaurant']","[False, False, False, False, False, False]",6,False,True,,label
synthetic_000538,yelp,train,My husband had the 6 oz pepperloin meal and was very happy with it. I had the shrimp kabob meal. There were only 4 shrimp and they were more then well done and very small.  The service was good. The restaurant was not busy.,"['FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Service']","['positive', 'negative', 'positive']","['6 oz pepperloin meal', 'shrimp kabob meal', 'service']","[False, False, False]",3,False,True,,label
synthetic_000539,yelp,train,"We had yummy sandwiches, drinks and shared a huge slice of millionaire cake for lunch.  Although the sandwiches were tasty, neither of us cared for the mustard they used. Also, the ""salad"" that came with the sandwiches was difficult to navigate. Cake was yummy. Very expensive for what we got.","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Food', 'Food', 'Food', 'Food', 'Price']","['positive', 'negative', 'negative', 'positive', 'negative']","['sandwiches', 'mustard', 'salad', 'cake', None]","[False, False, False, False, True]",5,True,True,,label
synthetic_000540,yelp,train,"Really great made to order pizza, like a Chipotle for pizza! I had the alligator sausage with pepperoni, onions, mushrooms and jalapeños on mine and it was delicious! Great beer and smores pie too (use the Yelp offer for the smores pie)! Some issues with charging for this free pie but otherwise great service too!","['FOOD#QUALITY', 'FOOD#QUALITY', 'DRINKS#QUALITY', 'FOOD#QUALITY', 'FOOD#PRICES', 'SERVICE#GENERAL']","['Food', 'Food', 'Food', 'Food', 'Price', 'Service']","['positive', 'positive', 'positive', 'positive', 'negative', 'positive']","['pizza', 'alligator sausage', 'beer', 'smores pie', None, 'service']","[False, False, False, False, True, False]",6,True,True,,label
synthetic_000541,yelp,train,"I usually steer clear of the chain restaurants (since there are so many other good restaurants here in STL), but eating at Brio was a good choice.  I've had brunch, lunch, and dinner here and all were fantastic.  It was also pretty easy to get last minute reservations.  The mushroom ravioli was delicious...I'd definitely get it again!","['RESTAURANT#GENERAL', 'RESTAURANT#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'FOOD#QUALITY']","['General', 'General', 'Food', 'Service', 'Food']","['negative', 'positive', 'positive', 'positive', 'positive']","['chain restaurants', 'Brio', 'brunch, lunch, and dinner', 'reservations', 'mushroom ravioli']","[False, False, False, False, False]",5,False,True,,label
synthetic_000542,yelp,train,"This place has really gone down hill.  I always order the same thing - the vegetable samosa chaat - and the last few times it's been a different assortment of ingredients. Today my partner picks up my order and it's in a weird salad container. It was 90% chickpeas, a soggy, in edible mess literally SWIMMING in sauce. Never again.","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['General', 'Food', 'Service']","['negative', 'negative', 'negative']","['place', 'vegetable samosa chaat', 'weird salad container']","[False, False, False]",3,False,False,,label
synthetic_000543,yelp,train,"FINALLY!   A Chipotle that I love.  You have restored my faith in you.  The meat is cooked, they give you enough of a serving and the staff is friendly.  I sat outside and ate and people watched.","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['General', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive']","['Chipotle', 'meat', 'serving', 'staff']","[False, False, False, False]",4,False,False,,label
